disasterNumber,state,designatedArea,incidentType,incidentType_clean,declarationDate,incidentBeginDate,incidentEndDate,declaration_year,cohort_5yr,decade,response_latency_days,ia_flag,pa_flag,hm_flag,fipsStateCode,fipsCountyCode,placeCode
1692,NY,Ulster (County),Severe Storm,Severe Storm(s),2007-04-24,2007-04-14,2007-04-18,2007,2005–2009,2000s,10,True,True,True,36,111,99111
1692,NY,Westchester (County),Severe Storm,Severe Storm(s),2007-04-24,2007-04-14,2007-04-18,2007,2005–2009,2000s,10,True,True,True,36,119,99119
1691,ME,Hancock (County),Flood,Flood,2007-04-20,2007-03-16,2007-03-18,2007,2005–2009,2000s,35,False,True,True,23,9,99009
1691,ME,Knox (County),Flood,Flood,2007-04-20,2007-03-16,2007-03-18,2007,2005–2009,2000s,35,False,True,True,23,13,99013
1691,ME,Lincoln (County),Flood,Flood,2007-04-20,2007-03-16,2007-03-18,2007,2005–2009,2000s,35,False,True,True,23,15,99015
1691,ME,Waldo (County),Flood,Flood,2007-04-20,2007-03-16,2007-03-18,2007,2005–2009,2000s,35,False,True,True,23,27,99027
1690,NM,Curry (County),Severe Storm,Severe Storm(s),2007-04-02,2007-03-23,2007-03-24,2007,2005–2009,2000s,10,True,False,True,35,9,99009
1690,NM,Quay (County),Severe Storm,Severe Storm(s),2007-04-02,2007-03-23,2007-03-24,2007,2005–2009,2000s,10,True,False,True,35,37,99037
1689,CA,Fresno (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,19,99019
1689,CA,Imperial (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,25,99025
1689,CA,Kern (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,29,99029
1689,CA,Kings (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,31,99031
1689,CA,Los Angeles (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,37,99037
1689,CA,Madera (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,39,99039
1689,CA,Merced (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,47,99047
1689,CA,Monterey (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,53,99053
1689,CA,Riverside (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,65,99065
1689,CA,San Bernardino (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,71,99071
1689,CA,San Diego (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,73,99073
1689,CA,San Luis Obispo (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,79,99079
1689,CA,Santa Barbara (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,83,99083
1689,CA,Stanislaus (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,99,99099
1689,CA,Tulare (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,107,99107
1689,CA,Ventura (County),Freezing,Freezing,2007-03-13,2007-01-11,2007-01-17,2007,2005–2009,2000s,61,False,False,True,6,111,99111
1687,AL,Jackson (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,False,False,True,1,71,99071
1687,AL,Dale (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,True,False,True,1,45,99045
1687,AL,Dallas (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,True,False,True,1,47,99047
1687,AL,Jefferson (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,True,False,True,1,73,99073
1687,AL,Montgomery (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,True,False,True,1,101,99101
1687,AL,Coffee (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,True,True,True,1,31,99031
1687,AL,Henry (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,True,True,True,1,67,99067
1687,AL,Wilcox (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-01,2007,2005–2009,2000s,2,True,True,True,1,131,99131
1686,GA,Miller (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,False,False,True,13,201,99201
1686,GA,Clay (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,False,True,True,13,61,99061
1686,GA,Hancock (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,False,True,True,13,141,99141
1686,GA,Muscogee (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,False,True,True,13,215,99215
1686,GA,Stewart (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,False,True,True,13,259,99259
1686,GA,Webster (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,False,True,True,13,307,99307
1686,GA,Wilkinson (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,False,True,True,13,319,99319
1686,GA,Dougherty (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,False,True,13,95,99095
1686,GA,Worth (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,False,True,13,321,99321
1686,GA,Baker (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,True,True,13,7,99007
1686,GA,Crawford (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,True,True,13,79,99079
1686,GA,McDuffie (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,True,True,13,189,99189
1686,GA,Mitchell (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,True,True,13,205,99205
1686,GA,Sumter (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,True,True,13,261,99261
1686,GA,Taylor (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,True,True,13,269,99269
1686,GA,Warren (County),Severe Storm,Severe Storm(s),2007-03-03,2007-03-01,2007-03-02,2007,2005–2009,2000s,2,True,True,True,13,301,99301
1685,LA,Jefferson (Parish),Severe Storm,Severe Storm(s),2007-02-23,2007-02-12,2007-02-13,2007,2005–2009,2000s,11,True,False,True,22,51,99051
1685,LA,Orleans (Parish),Severe Storm,Severe Storm(s),2007-02-23,2007-02-12,2007-02-13,2007,2005–2009,2000s,11,True,False,True,22,71,99071
1685,LA,St. Martin (Parish),Severe Storm,Severe Storm(s),2007-02-23,2007-02-12,2007-02-13,2007,2005–2009,2000s,11,True,False,True,22,99,99099
1683,OR,Siletz Indian Reservation,Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,False,41,0,67525
1683,OR,Benton (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,3,99003
1683,OR,Clatsop (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,7,99007
1683,OR,Columbia (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,9,99009
1683,OR,Lincoln (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,41,99041
1683,OR,Polk (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,53,99053
1683,OR,Tillamook (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,57,99057
1683,OR,Wasco (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,65,99065
1683,OR,Wheeler (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,69,99069
1683,OR,Yamhill (County),Severe Storm,Severe Storm(s),2007-02-22,2006-12-14,2006-12-15,2007,2005–2009,2000s,70,False,True,True,41,71,99071
1682,WA,Chelan (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,7,99007
1682,WA,Clallam (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,9,99009
1682,WA,Clark (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,11,99011
1682,WA,Grant (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,25,99025
1682,WA,Grays Harbor (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,27,99027
1682,WA,Island (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,29,99029
1682,WA,King (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,33,99033
1682,WA,Klickitat (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,39,99039
1682,WA,Lewis (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,41,99041
1682,WA,Mason (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,45,99045
1682,WA,Pacific (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,49,99049
1682,WA,Pend Oreille (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,51,99051
1682,WA,Pierce (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,53,99053
1682,WA,San Juan (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,55,99055
1682,WA,Skagit (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,57,99057
1682,WA,Skamania (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,59,99059
1682,WA,Snohomish (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,61,99061
1682,WA,Thurston (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,67,99067
1682,WA,Wahkiakum (County),Severe Storm,Severe Storm(s),2007-02-14,2006-12-14,2006-12-15,2007,2005–2009,2000s,62,False,True,True,53,69,99069
1681,IL,Bond (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,5,99005
1681,IL,Calhoun (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,13,99013
1681,IL,Christian (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,21,99021
1681,IL,De Witt (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,39,99039
1681,IL,Fayette (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,51,99051
1681,IL,Jersey (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,83,99083
1681,IL,Logan (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,107,99107
1681,IL,McLean (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,113,99113
1681,IL,Macon (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,115,99115
1681,IL,Macoupin (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,117,99117
1681,IL,Madison (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,119,99119
1681,IL,Monroe (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,133,99133
1681,IL,Montgomery (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,135,99135
1681,IL,Piatt (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,147,99147
1681,IL,St. Clair (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,163,99163
1681,IL,Sangamon (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,167,99167
1681,IL,Shelby (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,173,99173
1681,IL,Woodford (County),Severe Ice Storm,Severe Ice Storm,2007-02-09,2006-11-30,2006-12-01,2007,2005–2009,2000s,71,False,True,True,17,203,99203
1680,FL,Volusia (County),Severe Storm,Severe Storm(s),2007-02-08,2006-12-25,2006-12-25,2007,2005–2009,2000s,45,True,False,True,12,127,99127
1679,FL,Lake (County),Severe Storm,Severe Storm(s),2007-02-03,2007-02-01,2007-02-02,2007,2005–2009,2000s,2,True,True,True,12,69,99069
1679,FL,Seminole (County),Severe Storm,Severe Storm(s),2007-02-03,2007-02-01,2007-02-02,2007,2005–2009,2000s,2,True,True,True,12,117,99117
1679,FL,Sumter (County),Severe Storm,Severe Storm(s),2007-02-03,2007-02-01,2007-02-02,2007,2005–2009,2000s,2,True,True,True,12,119,99119
1679,FL,Volusia (County),Severe Storm,Severe Storm(s),2007-02-03,2007-02-01,2007-02-02,2007,2005–2009,2000s,2,True,True,True,12,127,99127
1678,OK,Adair (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,1,99001
1678,OK,Alfalfa (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,3,99003
1678,OK,Atoka (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,5,99005
1678,OK,Bryan (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,13,99013
1678,OK,Caddo (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,15,99015
1678,OK,Canadian (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,17,99017
1678,OK,Cherokee (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,21,99021
1678,OK,Cleveland (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,27,99027
1678,OK,Coal (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,29,99029
1678,OK,Comanche (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,31,99031
1678,OK,Cotton (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,33,99033
1678,OK,Craig (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,35,99035
1678,OK,Delaware (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,41,99041
1678,OK,Dewey (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,43,99043
1678,OK,Garfield (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,47,99047
1678,OK,Garvin (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,49,99049
1678,OK,Grant (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,53,99053
1678,OK,Greer (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,55,99055
1678,OK,Haskell (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,61,99061
1678,OK,Hughes (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,63,99063
1678,OK,Jackson (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,65,99065
1678,OK,Jefferson (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,67,99067
1678,OK,Johnston (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,69,99069
1678,OK,Kay (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,71,99071
1678,OK,Latimer (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,77,99077
1678,OK,Lincoln (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,81,99081
1678,OK,McClain (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,87,99087
1678,OK,McIntosh (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,91,99091
1678,OK,Mayes (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,97,99097
1678,OK,Muskogee (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,101,99101
1678,OK,Okfuskee (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,107,99107
1678,OK,Okmulgee (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,111,99111
1678,OK,Osage (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,113,99113
1678,OK,Ottawa (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,115,99115
1678,OK,Pittsburg (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,121,99121
1678,OK,Pontotoc (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,123,99123
1678,OK,Pottawatomie (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,125,99125
1678,OK,Pushmataha (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,127,99127
1678,OK,Rogers (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,131,99131
1678,OK,Seminole (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,133,99133
1678,OK,Sequoyah (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,135,99135
1678,OK,Stephens (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,137,99137
1678,OK,Tillman (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,141,99141
1678,OK,Tulsa (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,143,99143
1678,OK,Wagoner (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,145,99145
1678,OK,Washington (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,147,99147
1678,OK,Washita (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,149,99149
1678,OK,Woods (County),Severe Storm,Severe Storm(s),2007-02-01,2007-01-12,2007-01-26,2007,2005–2009,2000s,20,False,True,True,40,151,99151
1677,OK,Beaver (County),Severe Storm,Severe Storm(s),2007-02-01,2006-12-28,2006-12-30,2007,2005–2009,2000s,35,False,True,True,40,7,99007
1677,OK,Cimarron (County),Severe Storm,Severe Storm(s),2007-02-01,2006-12-28,2006-12-30,2007,2005–2009,2000s,35,False,True,True,40,25,99025
1677,OK,Texas (County),Severe Storm,Severe Storm(s),2007-02-01,2006-12-28,2006-12-30,2007,2005–2009,2000s,35,False,True,True,40,139,99139
1676,MO,Barry (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,9,99009
1676,MO,Barton (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,11,99011
1676,MO,Benton (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,15,99015
1676,MO,Boone (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,19,99019
1676,MO,Callaway (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,27,99027
1676,MO,Camden (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,29,99029
1676,MO,Cedar (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,39,99039
1676,MO,Christian (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,43,99043
1676,MO,Cole (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,51,99051
1676,MO,Crawford (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,55,99055
1676,MO,Dade (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,57,99057
1676,MO,Dallas (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,59,99059
1676,MO,Dent (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,65,99065
1676,MO,Franklin (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,71,99071
1676,MO,Gasconade (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,73,99073
1676,MO,Greene (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,77,99077
1676,MO,Hickory (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,85,99085
1676,MO,Jasper (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,97,99097
1676,MO,Laclede (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,105,99105
1676,MO,Lawrence (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,109,99109
1676,MO,Lincoln (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,113,99113
1676,MO,McDonald (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,119,99119
1676,MO,Maries (County),Severe Ice Storm,Severe Ice Storm,2007-01-15,2007-01-12,2007-01-22,2007,2005–2009,2000s,3,False,True,True,29,125,99125
